selling_price,km_driven,mileage,engine,max_power,age,make,model,Individual,Trustmark Dealer,Diesel,Electric,LPG,Petrol,Manual,5,>5
14.5,4900,20,2143,136,9,MERCEDES-BENZ,A-CLASS A200 CDI SPORT,0,0,1,0,0,0,0,1,0
7.49,22542,25.5,1498,98.6,6,HONDA,WR-V I-DTEC S,0,0,1,0,0,0,1,1,0
7.5,25000,18.49,1493,100,4,MAHINDRA,TUV 300 T4 PLUS,1,0,1,0,0,0,1,0,1
6,80000,12.05,2179,120,11,MAHINDRA,SCORPIO LX,1,0,1,0,0,0,1,0,1
6.5,42000,25.1,1248,88.5,6,MARUTI,S-CROSS 2017-2020 DELTA DDIS 200 SH,1,0,1,0,0,0,1,1,0
2.1,43785,20.36,1197,78.9,12,HYUNDAI,I10 SPORTZ,0,0,0,0,0,1,1,1,0
3,65000,24,1120,70,8,HYUNDAI,GRAND I10 CRDI ASTA OPTION,0,0,1,0,0,0,1,1,0
9.05,20000,17,1497,121.31,4,FORD,ECOSPORT 2015-2021 1.5 PETROL TITANIUM BSIV,1,0,0,0,0,1,1,1,0
14,41000,9.74,1984,208,13,AUDI,Q5 2.0 TFSI QUATTRO,0,0,0,0,0,1,0,1,0
4.15,133000,20.45,1461,83.8,9,RENAULT,DUSTER 85PS DIESEL RXL PLUS,1,0,1,0,0,0,1,1,0
4.25,10983,21.5,1197,81.8,5,MARUTI,WAGON R VXI 1.2 BSIV,0,0,0,0,0,1,1,1,0
1.25,90000,18.6,1199,79.4,12,CHEVROLET,BEAT LT,1,0,0,0,0,1,1,1,0
11.95,9000,17,1591,121.3,5,HYUNDAI,VERNA VTVT 1.6 SX OPTION,0,0,0,0,0,1,1,1,0
6.2,68000,22.54,1396,88.73,7,HYUNDAI,I20 ASTA 1.4 CRDI,1,0,1,0,0,0,1,1,0
3.89,34125,19.1,1197,82,8,HYUNDAI,XCENT 1.2 KAPPA SX OPTION,0,0,0,0,0,1,1,1,0
2.24,40000,20.92,998,67.1,11,MARUTI,ALTO K10 2010-2014 VXI,1,0,0,0,0,1,1,1,0
2.8,30000,11.96,1298,80,21,MARUTI,GYPSY KING ST BSIII,1,0,0,0,0,1,1,0,1
0.55,45000,21.79,998,67.05,17,MARUTI,WAGON R LXI,0,0,0,0,0,1,1,1,0
5.7,20000,21.4,1197,83.1,5,MARUTI,BALENO DELTA 1.2,1,0,0,0,0,1,1,1,0
1.62,40000,15.37,1196,73,10,MARUTI,EECO 7 SEATER STANDARD BSIV,1,0,0,0,0,1,1,0,1
16.5,60000,13.68,2393,147.8,5,TOYOTA,INNOVA CRYSTA 2016-2020 2.4 VX MT BSIV,1,0,1,0,0,0,1,0,1
6.6,30000,26.1,1498,99.23,4,FORD,ASPIRE TITANIUM DIESEL BSIV,1,0,1,0,0,0,1,1,0
3.68,10000,15.37,1196,73,3,MARUTI,EECO 5 SEATER STANDARD BSIV,1,0,0,0,0,1,1,1,0
4.49,32568,28.09,1248,88.5,7,MARUTI,CIAZ VDI SHVS,0,0,1,0,0,0,1,1,0
2,70000,19.7,796,46.3,11,MARUTI,ALTO LX,1,0,0,0,0,1,1,1,0
2.2,37779,24.7,796,47.3,9,MARUTI,ALTO 800 LXI BSIV,0,0,0,0,0,1,1,1,0
2.75,50000,25.17,799,53.3,7,RENAULT,KWID RXT,1,0,0,0,0,1,1,1,0
1.2,200000,14,796,35,12,MARUTI,OMNI 8 SEATER BSIV,1,0,0,0,0,1,1,1,0
6.35,52000,24.3,1248,88.5,7,MARUTI,VITARA BREZZA VDI,0,0,1,0,0,0,1,1,0
2.49,45000,14,1595,102,14,VOLKSWAGEN,JETTA 1.6 TRENDLINE,0,0,0,0,0,1,1,1,0
16,20000,15.1,2179,152.87,3,MAHINDRA,XUV500 W11 OPTION,1,0,1,0,0,0,1,0,1
6.5,18000,18.6,1197,81.83,5,HYUNDAI,I20 1.2 SPOTZ,1,0,0,0,0,1,1,1,0
3.6,40000,23.1,998,67.04,6,MARUTI,CELERIO LXI,1,0,0,0,0,1,1,1,0
5,96759,21.66,1498,108.62,7,VOLKSWAGEN,AMEO 1.5 TDI HIGHLINE,0,0,1,0,0,0,1,1,0
8.35,11000,19,1199,88.76,4,HONDA,AMAZE V CVT PETROL BSIV,0,0,0,0,0,1,0,1,0
1.2,60000,18.9,998,67.1,17,MARUTI,WAGON R LX,1,0,0,0,0,1,1,1,0
5.3,80000,26.59,1248,74,7,MARUTI,SWIFT DZIRE VDI,1,0,1,0,0,0,1,1,0
7.5,12550,22,1197,81.8,5,MARUTI,SWIFT ZXI PLUS,1,0,0,0,0,1,1,1,0
2.84,110000,19.3,1248,73.9,11,MARUTI,SWIFT DZIRE VDI,1,0,1,0,0,0,1,1,0
3.55,35000,16.78,1496,88.73,9,TOYOTA,ETIOS G,0,0,0,0,0,1,1,1,0
1.9,34273,16.1,1298,88.2,15,MARUTI,SWIFT VXI BSIII,0,0,0,0,0,1,1,1,0
3.5,30000,19.49,1198,67.04,6,NISSAN,MICRA ACTIVE XV PETROL,1,0,0,0,0,1,1,1,0
7.9,17637,28.4,1248,74.02,6,MARUTI,SWIFT DZIRE AMT VDI,0,0,1,0,0,0,0,1,0
10.4,4500,19.01,1462,103.2,4,MARUTI,XL6 ALPHA,1,0,0,0,0,1,1,0,1
2.75,91000,23.08,1461,63.1,10,NISSAN,MICRA DIESEL XV,0,0,1,0,0,0,1,1,0
3.5,50000,23.84,1199,84,5,TATA,TIAGO 1.2 REVOTRON XT,1,0,0,0,0,1,1,1,0
3,20000,15.37,1196,73,8,MARUTI,EECO 7 SEATER STANDARD BSIV,1,0,0,0,0,1,1,0,1
6.5,9000,21.21,1197,81.8,4,MARUTI,SWIFT DZIRE VXI 1.2,1,0,0,0,0,1,1,1,0
2.99,44000,16.95,1498,97.6,10,RENAULT,SCALA RXL,0,0,0,0,0,1,1,1,0
3.5,80000,25.8,1498,98.6,10,HONDA,AMAZE VX I-DTEC,1,0,1,0,0,0,1,1,0
4.1,10000,20.51,998,67,6,MARUTI,WAGON R AMT VXI OPTION,1,0,0,0,0,1,0,1,0
12.9,57000,19.5,1968,141,6,SKODA,OCTAVIA 2.0 TDI AT STYLE PLUS,0,0,1,0,0,0,0,1,0
0.7,70000,19.7,796,46.3,17,MARUTI,ALTO LX,1,0,0,0,0,1,1,1,0
9.5,70000,9.9,3498,271.72,13,MERCEDES-BENZ,CLS-CLASS 350,1,0,0,0,0,1,0,0,0
20.9025,24000,9.52,2993,313,10,BMW,6 SERIES 640D COUPE,0,0,1,0,0,0,0,0,0
6.7,30000,15.9,1496,120.69,8,FORD,ECOSPORT 2015-2021 1.5 PETROL TITANIUM,1,0,0,0,0,1,1,1,0
2.75,15000,21.1,814,55.2,7,HYUNDAI,EON SPORTZ,1,0,0,0,0,1,1,1,0
2.1,40000,18.6,1199,79.4,10,CHEVROLET,BEAT LS,1,0,0,0,0,1,1,1,0
3.42,60000,18.16,1196,86.8,5,FORD,FIGO 1.2P TREND MT,1,0,0,0,0,1,1,1,0
4.25,15000,23.1,998,67.04,5,MARUTI,CELERIO ZXI MT BSIV,1,0,0,0,0,1,1,1,0
5.3,1041,19.02,1198,67.05,4,DATSUN,GO T,0,0,0,0,0,1,1,1,0
4.5,100000,14.09,1596,99.6,10,FORD,CLASSIC 1.6 DURATEC TITANIUM,1,0,0,0,0,1,1,1,0
2.7,36172,24.7,796,47.3,7,MARUTI,ALTO 800 LXI,0,0,0,0,0,1,1,1,0
4,6000,21.79,998,67.05,5,MARUTI,WAGON R LXI,0,0,0,0,0,1,1,1,0
8.5,60000,14.1,2179,147.94,7,TATA,SAFARI STORME EX,1,0,1,0,0,0,1,0,1
7.5,7200,17.4,1197,81.86,4,HYUNDAI,I20 ASTA OPTION CVT BSIV,1,0,0,0,0,1,0,1,0
2.35,71000,23.2,1248,73.94,10,MARUTI,RITZ LDI,0,0,1,0,0,0,1,1,0
3.15,25000,20.36,1197,78.9,11,HYUNDAI,I10 ASTA,1,0,0,0,0,1,1,1,0
2.7,25000,21.1,814,55.2,6,HYUNDAI,EON ERA PLUS,1,0,0,0,0,1,1,1,0
3.4,13000,20.36,1197,78.9,11,HYUNDAI,I10 SPORTZ 1.2,0,0,0,0,0,1,1,1,0
2.5,70000,13.5,1799,130,16,HONDA,CIVIC 1.8 S MT,1,0,0,0,0,1,1,1,0
5.65,12000,20.3,1199,112.44,3,TATA,TIGOR JTP PETROL,0,0,0,0,0,1,1,1,0
2.5,80000,20.36,1197,78.9,12,HYUNDAI,I10 MAGNA,1,0,0,0,0,1,1,1,0
6.7,25000,28.09,1248,88.5,7,MARUTI,CIAZ ZDI PLUS SHVS,1,0,1,0,0,0,1,1,0
3.6,78000,20.14,1498,88.8,9,VOLKSWAGEN,POLO 1.5 TDI COMFORTLINE,0,0,1,0,0,0,1,1,0
3.15,17000,22.74,796,47.3,5,MARUTI,ALTO 800 LXI,0,0,0,0,0,1,1,1,0
20.9025,15000,14.94,2967,241.4,9,AUDI,A4 3.0 TDI QUATTRO PREMIUM,1,0,1,0,0,0,0,1,0
3.55,110000,20.45,1461,83.8,10,RENAULT,DUSTER 85PS DIESEL RXL OPTIONAL WITH NAV,1,0,1,0,0,0,1,1,0
2.5,85000,25.83,1498,99,8,FORD,FIGO 1.5D TITANIUM MT,1,0,1,0,0,0,1,1,0
4.6,82000,18.44,1198,75,6,NISSAN,MICRA XL,0,0,0,0,0,1,1,1,0
4.15,90000,12.8,2494,102,12,TOYOTA,INNOVA 2.5 G1 DIESEL 8-SEATER,1,0,1,0,0,0,1,0,1
2.25,64000,30.46,796,47.3,10,MARUTI,ALTO 800 CNG LXI,0,0,0,0,0,0,1,1,0
1.8,100000,21.12,1248,88.8,13,TATA,MANZA AQUA QUADRAJET BS IV,1,0,1,0,0,0,1,1,0
9.25,25000,24.3,1248,88.5,6,MARUTI,VITARA BREZZA ZDI PLUS,0,0,1,0,0,0,1,1,0
2.4,80416,23.95,998,67.05,11,MARUTI,ALTO K10 VXI,0,0,0,0,0,1,1,1,0
1.7,22215,19.7,796,46.3,11,MARUTI,ALTO LXI,0,0,0,0,0,1,1,1,0
12.5,60000,16.55,1968,140,13,AUDI,A4 2.0 TDI MULTITRONIC,0,0,1,0,0,0,0,1,0
4,62000,25.2,1248,74,9,MARUTI,SWIFT VDI BSIV,1,0,1,0,0,0,1,1,0
2.99,57500,17,1497,118,14,HONDA,CITY 1.5 S MT,0,0,0,0,0,1,1,1,0
5.5,60000,21.19,1396,88.73,7,HYUNDAI,I20 ACTIVE 1.4 SX,1,0,1,0,0,0,1,1,0
7.1,4000,18.6,1197,81.83,5,HYUNDAI,I20 1.2 ASTA OPTION,0,0,0,0,0,1,1,1,0
5.65,17000,19.69,1198,67.04,5,NISSAN,MICRA ACTIVE XV,0,0,0,0,0,1,1,1,0
3.75,40000,20.51,998,67.04,5,MARUTI,WAGON R VXI,1,0,0,0,0,1,1,1,0
3.25,100000,19.09,1405,69.01,8,TATA,INDIGO LX (TDI) BS-III,1,0,1,0,0,0,1,1,0
4,93292,17,1497,118,12,HONDA,CITY 1.5 V MT EXCLUSIVE,0,0,0,0,0,1,1,1,0
3.8,52000,21.79,998,67.05,5,MARUTI,WAGON R LXI,1,0,0,0,0,1,1,1,0
3.49,10000,20.71,799,53.64,3,DATSUN,REDI-GO T OPTION,0,0,0,0,0,1,1,1,0
5.5,100000,20.45,1461,83.8,7,NISSAN,TERRANO XL 85 PS,1,0,1,0,0,0,1,1,0
8.3,48000,28.4,1248,74,5,MARUTI,SWIFT ZDI PLUS,0,0,1,0,0,0,1,1,0
4.6,9945,20.51,998,67,5,MARUTI,WAGON R AMT VXI,0,0,0,0,0,1,0,1,0
1.27,90000,17.92,1086,62.1,14,HYUNDAI,SANTRO XING GLS,1,0,0,0,0,1,1,1,0
2.3,25000,15.6,1196,70,12,FORD,FIGO PETROL ZXI,1,0,0,0,0,1,1,1,0
1.25,40000,18,995,62,13,CHEVROLET,SPARK 1.0 LS,1,0,0,0,0,1,1,1,0
9.35,52000,21.38,1396,88.7,7,HYUNDAI,CRETA 1.4 CRDI S,0,0,1,0,0,0,1,1,0
5.5,8000,17.01,1591,121.3,12,HYUNDAI,VERNA 1.6 VTVT,0,0,0,0,0,1,1,1,0
4.4,15000,20.89,1197,81.8,5,MARUTI,IGNIS 1.2 SIGMA BSIV,1,0,0,0,0,1,1,1,0
0.8,123500,17.3,1061,64,21,MARUTI,WAGON R VXI BSIII,1,0,0,0,0,1,1,1,0
5.1,65122,28.4,1248,74,8,MARUTI,SWIFT VDI,0,0,1,0,0,0,1,1,0
1.4,70000,17.92,1086,62.1,12,HYUNDAI,SANTRO XING GL PLUS,1,0,0,0,0,1,1,1,0
5.65,34520,16.02,1373,93.7,8,MARUTI,ERTIGA VXI,0,0,0,0,0,1,1,0,1
2.5,64000,20.36,1197,78.9,11,HYUNDAI,I10 MAGNA 1.2 ITECH SE,1,0,0,0,0,1,1,1,0
4.7,110000,23.59,1364,67.06,9,TOYOTA,ETIOS CROSS 1.4L GD,0,0,1,0,0,0,1,1,0
4.25,50000,18.6,1197,81.83,8,HYUNDAI,I20 MAGNA 1.2,1,0,0,0,0,1,1,1,0
3.19,46532,25.8,1498,98.6,9,HONDA,AMAZE S I-DTECH,0,0,1,0,0,0,1,1,0
0.99,35000,18,995,62,13,CHEVROLET,SPARK 1.0 LS,1,0,0,0,0,1,1,1,0
2.8,120000,22.95,1248,74,6,TATA,ZEST QUADRAJET 1.3 75PS XE,1,0,1,0,0,0,1,1,0
4.2,9700,20.51,998,67.04,5,MARUTI,WAGON R VXI OPTIONAL,1,0,0,0,0,1,1,1,0
4,120000,14,2498,112,12,MAHINDRA,XYLO E8,1,0,1,0,0,0,1,0,1
1.65,75000,19.7,796,46.3,11,MARUTI,ALTO LXI,1,0,0,0,0,1,1,1,0
15,40000,15.1,2179,152.87,5,MAHINDRA,XUV500 W11 BSIV,1,0,1,0,0,0,1,0,1
4,400000,13.7,1368,88.8,10,TATA,MANZA ELAN SAFIRE BS IV,1,0,0,0,0,1,1,1,0
2.4,30000,22.74,796,47.3,7,MARUTI,ALTO 800 LXI,1,0,0,0,0,1,1,1,0
2.35,127357,27.3,1498,98.6,8,HONDA,JAZZ 1.5 SV I DTEC,0,0,1,0,0,0,1,1,0
5.5,10000,17,1198,108.5,5,TATA,NEXON 1.2 REVOTRON XM,1,0,0,0,0,1,1,1,0
7.8,10000,22,1197,81.8,6,MARUTI,SWIFT DZIRE AMT ZXI PLUS BS IV,1,0,0,0,0,1,0,1,0
19.5,6006,13.68,2393,147.51,4,TOYOTA,INNOVA CRYSTA 2016-2020 2.4 ZX MT,0,0,1,0,0,0,1,0,1
6.2,13000,15.8,1499,110,9,FORD,ECOSPORT 1.5 TI VCT MT TITANIUM,0,0,0,0,0,1,1,1,0
5.5,70000,25.4,1186,73.97,5,HYUNDAI,XCENT 1.2 CRDI S,1,0,1,0,0,0,1,1,0
2.2,56890,18.9,998,67.1,11,MARUTI,WAGON R AX MINOR,0,0,0,0,0,1,0,1,0
5,113000,19.64,1461,108.45,8,RENAULT,DUSTER 110PS DIESEL RXL EXPLORE,1,0,1,0,0,0,1,1,0
4.3,23323,22.3,799,53.26,3,RENAULT,KWID RXT,0,0,0,0,0,1,1,1,0
0.8,100000,19.7,796,46.3,15,MARUTI,ALTO STD,1,0,0,0,0,1,1,1,0
2.4,55812,18.9,1061,67,14,MARUTI,WAGON R LXI MINOR,0,0,0,0,0,1,1,1,0
7.2,20000,28.4,1248,74.02,5,MARUTI,SWIFT DZIRE ZDI PLUS,1,0,1,0,0,0,1,1,0
2,40040,25.44,936,56.3,9,CHEVROLET,BEAT DIESEL PS,0,0,1,0,0,0,1,1,0
1.9,77000,25.44,936,57.6,11,CHEVROLET,BEAT DIESEL LT,1,0,1,0,0,0,1,1,0
20.9025,52000,19.59,1995,187.74,6,BMW,3 SERIES 320D GT LUXURY LINE,0,0,1,0,0,0,0,1,0
6.4,10000,22,1197,81.8,5,MARUTI,SWIFT ZXI PLUS BSIV,1,0,0,0,0,1,1,1,0
5,4500,24.04,999,67,4,RENAULT,KWID CLIMBER 1.0 AMT,0,0,0,0,0,1,0,1,0
2.35,33682,22.74,796,47.3,10,MARUTI,ALTO 800 LXI,0,0,0,0,0,1,1,1,0
5.5,77506,25.83,1498,99,8,FORD,ASPIRE 1.5 TDCI AMBIENTE,0,0,1,0,0,0,1,1,0
2.15,55261,20,1399,68.05,11,FORD,FIGO DIESEL TITANIUM,0,0,1,0,0,0,1,1,0
6.7,47000,12.05,2179,120,9,MAHINDRA,SCORPIO VLX 2WD AIRBAG BSIV,1,0,1,0,0,0,1,0,1
3.3,20000,24.04,999,67,5,RENAULT,KWID AMT RXL,1,0,0,0,0,1,0,1,0
5.5,250000,15.3,2956,83.83,6,TATA,SUMO GOLD EX,1,0,1,0,0,0,1,0,1
4,120000,13.6,2523,63,12,MAHINDRA,BOLERO SLE BSIII,1,0,1,0,0,0,1,0,1
5.25,40000,21.21,1197,81.8,4,MARUTI,SWIFT VXI,1,0,0,0,0,1,1,1,0
3.8,40000,24,1120,70,10,HYUNDAI,GRAND I10 CRDI SPORTZ,1,0,1,0,0,0,1,1,0
3.5,73000,21.64,1461,84.8,10,NISSAN,SUNNY DIESEL XV,1,0,1,0,0,0,1,1,0
5.25,45000,19.3,1248,73.9,6,MARUTI,SWIFT DZIRE VDI,0,0,1,0,0,0,1,1,0
5.4,48000,18.1,1199,88.7,6,HONDA,AMAZE S CVT I-VTEC,1,0,0,0,0,1,0,1,0
2.9,72000,18.9,998,67.1,10,MARUTI,WAGON R VXI,0,0,0,0,0,1,1,1,0
2.15,60000,23.01,999,67,7,RENAULT,KWID 1.0 RXT OPTIONAL,1,0,0,0,0,1,1,1,0
20.9025,32000,17.05,1995,184,7,BMW,X1 SDRIVE 20D M SPORT,1,0,1,0,0,0,0,1,0
7.9,5000,15.96,2523,62.1,4,MAHINDRA,BOLERO 2011-2019 SLE,1,0,1,0,0,0,1,0,1
4.5,31000,18.7,1199,88.7,8,HONDA,JAZZ 1.2 SV I VTEC,0,0,0,0,0,1,1,1,0
3.5,37500,20.51,998,67.04,7,MARUTI,WAGON R VXI,1,0,0,0,0,1,1,1,0
3.5,84000,22.9,1248,74,10,MARUTI,SWIFT VDI,1,0,1,0,0,0,1,1,0
7.35,36000,24.3,1248,88.5,5,MARUTI,VITARA BREZZA ZDI,0,0,1,0,0,0,1,1,0
4.45,60000,22.32,1582,126.32,11,HYUNDAI,VERNA 1.6 SX CRDI (O),1,0,1,0,0,0,1,1,0
6.8,52000,25,1493,113.42,7,HYUNDAI,VERNA SX DIESEL,0,0,1,0,0,0,1,1,0
3.25,40000,20.51,998,67.04,7,MARUTI,WAGON R VXI OPTIONAL,1,0,0,0,0,1,1,1,0
2.1,56000,21.1,814,55.2,12,HYUNDAI,EON MAGNA OPTIONAL,0,0,0,0,0,1,1,1,0
2.85,41000,18.3,1197,5,11,TOYOTA,ETIOS LIVA G,0,0,0,0,0,1,1,1,0
6,70000,22.54,1396,88.73,6,HYUNDAI,I20 2015-2017 SPORTZ 1.4 CRDI,1,0,1,0,0,0,1,1,0
9,34000,19.6,1461,108.45,4,RENAULT,DUSTER 110PS DIESEL RXZ,1,0,1,0,0,0,1,1,0
6,60000,19.01,1461,108.45,9,RENAULT,DUSTER ADVENTURE EDITION,1,0,1,0,0,0,1,1,0
2.2,90000,25,1405,69,8,TATA,INDICA LX BSIII,1,0,1,0,0,0,1,1,0
2.9,45000,13.2,1495,94,10,HYUNDAI,ACCENT GLX,0,0,0,0,0,1,1,1,0
4.65,78000,25.2,1248,74,8,MARUTI,SWIFT VDI BSIV,0,0,1,0,0,0,1,1,0
20.9025,60000,14.24,2755,174.5,3,TOYOTA,FORTUNER 2016-2021 2.8 2WD MT BSIV,0,0,1,0,0,0,1,0,1
4.1,70000,16.8,1395,138.03,8,SKODA,OCTAVIA ACTIVE 1.4 TSI MT,1,0,0,0,0,1,1,1,0
8.1,10000,28.4,1248,74.02,4,MARUTI,SWIFT DZIRE ZDI,1,0,1,0,0,0,1,1,0
2,50000,21.1,814,55.2,9,HYUNDAI,EON D LITE PLUS,1,0,0,0,0,1,1,1,0
3.5,58000,20.51,998,67.04,7,MARUTI,WAGON R VXI,1,0,0,0,0,1,1,1,0
20.9025,20000,15.73,1968,174.33,5,AUDI,Q3 35 TDI DYNAMIC EDITION,0,0,1,0,0,0,0,1,0
16,290000,12.55,2982,168.5,8,TOYOTA,FORTUNER 4X4 AT,1,0,1,0,0,0,0,0,1
8.75,15000,21.56,1462,103.25,4,MARUTI,CIAZ DELTA BSIV,1,0,0,0,0,1,1,1,0
4.15,23000,19.83,1198,67,4,DATSUN,GO T PETROL,1,0,0,0,0,1,1,1,0
1.75,100000,20.4,1248,91.7,12,FIAT,LINEA EMOTION (DIESEL),1,0,1,0,0,0,1,1,0
2.5,40000,22.74,796,47.3,9,MARUTI,ALTO 800 LXI,1,0,0,0,0,1,1,1,0
2.65,35800,20.36,1197,78.9,11,HYUNDAI,I10 SPORTZ,0,0,0,0,0,1,1,1,0
2.35,36000,20,1399,68.05,9,FORD,FIGO DIESEL EXI,0,0,1,0,0,0,1,1,0
7.85,50000,26.1,1498,99.23,4,FORD,ASPIRE TITANIUM PLUS DIESEL BSIV,1,0,1,0,0,0,1,1,0
0.88,70000,18.2,1061,64,15,MARUTI,ZEN ESTILO 1.1 LX BSIII,1,0,0,0,0,1,1,1,0
1.75,52000,19.81,1086,68.05,14,HYUNDAI,I10 SPORTZ 1.1L,0,0,0,0,0,1,1,1,0
12.5,123105,11.5,2982,169,11,TOYOTA,FORTUNER 4X2 4 SPEED AT,0,0,1,0,0,0,0,0,1
2.95,41000,18.5,1198,86.8,8,HONDA,BRIO 1.2 VX MT,0,0,0,0,0,1,1,1,0
8.5,70000,16,1997,140,8,MAHINDRA,XUV500 W6 1.99 MHAWK,1,0,1,0,0,0,1,0,1
4.2,106000,24.4,1120,71,6,HYUNDAI,XCENT 1.1 CRDI BASE,0,0,1,0,0,0,1,1,0
6,25000,18.6,1197,81.86,5,HYUNDAI,I20 PETROL SPOTZ,0,0,0,0,0,1,1,1,0
5.1,70000,18.49,1493,100,7,MAHINDRA,TUV 300 T8,1,0,1,0,0,0,1,0,1
13.5,10948,14.84,2143,167.62,12,MERCEDES-BENZ,C-CLASS C 220 CDI BE AVANTGARDE,0,0,1,0,0,0,0,1,0
20,40000,15.04,1991,183,8,MERCEDES-BENZ,CLA 200 CGI,1,0,0,0,0,1,0,1,0
4.5,60000,23.59,1364,67.06,9,TOYOTA,ETIOS LIVA GD,0,0,1,0,0,0,1,1,0
20.9025,39000,16.09,1995,184,10,BMW,X3 XDRIVE20D ADVANTAGE EDITION,0,0,1,0,0,0,0,1,0
2,60000,20.36,1197,78.9,15,HYUNDAI,I10 SPORTZ,1,0,0,0,0,1,1,1,0
1.5,52000,16.6,1388,68,17,FORD,FIESTA 1.4 DURATEC ZXI,0,0,0,0,0,1,1,1,0
3.8,70000,17.01,1591,121.3,11,HYUNDAI,VERNA 1.6 VTVT,1,0,0,0,0,1,1,1,0
15,77000,12.55,2982,168.5,9,TOYOTA,FORTUNER 4X4 MT,0,0,1,0,0,0,1,0,1
3.25,48000,23.84,1199,84,7,TATA,TIAGO 1.2 REVOTRON XE,0,0,0,0,0,1,1,1,0
4.5,12000,19.1,1197,82,8,HYUNDAI,XCENT 1.2 KAPPA S,1,0,0,0,0,1,1,1,0
3.5,50000,23.1,998,67.04,6,MARUTI,CELERIO ZXI,1,0,0,0,0,1,1,1,0
6.8,3400,20.14,1197,81.86,4,HYUNDAI,XCENT 1.2 VTVT SX,1,0,0,0,0,1,1,1,0
6.8,52000,19.3,1248,73.9,7,MARUTI,SWIFT DZIRE ZDI BSIV,0,0,1,0,0,0,1,1,0
2,120000,17.5,1298,85.8,13,MARUTI,SWIFT DZIRE LXI,1,0,0,0,0,1,1,1,0
5,95945,15.63,1499,110.4,8,FORD,ECOSPORT 2015-2021 1.5 TI VCT AT TITANIUM BSIV,1,0,0,0,0,1,0,1,0
3.5,20673,18.9,998,67.1,7,MARUTI,WAGON R VXI,0,0,0,0,0,1,1,1,0
3,50000,17.8,1248,5,13,MARUTI,SWIFT VDI BSIV,1,0,1,0,0,0,1,1,0
10,80000,15.1,2179,140,8,MAHINDRA,XUV500 W8 4WD,0,0,1,0,0,0,1,0,1
1.95,97000,20.3,1248,75,12,FIAT,GRANDE PUNTO ACTIVE (DIESEL),0,0,1,0,0,0,1,1,0
5.3,171000,25.1,1498,98.6,9,HONDA,CITY I DTEC VX,1,0,1,0,0,0,1,1,0
5.1,5000,18.16,1196,86.8,6,FORD,ASPIRE 1.2 TI-VCT TREND,1,0,0,0,0,1,1,1,0
6.25,10000,18.9,1197,81.86,4,HYUNDAI,GRAND I10 1.2 KAPPA SPORTZ AT,1,0,0,0,0,1,0,1,0
4.15,52312,24,1120,70,8,HYUNDAI,GRAND I10 CRDI MAGNA,0,0,1,0,0,0,1,1,0
3.25,178000,12.05,2179,120,14,MAHINDRA,SCORPIO 2009-2014 SLE 7S BSIII,1,0,1,0,0,0,1,0,1
2.89,39569,28.4,1248,74,10,MARUTI,SWIFT LDI,0,0,1,0,0,0,1,1,0
20.9025,65000,10.2,3628,308,12,LAND,ROVER RANGE ROVER 3.6 TDV8 VOGUE SE,0,0,1,0,0,0,0,0,1
8,38000,24.3,1248,88.5,5,MARUTI,VITARA BREZZA ZDI PLUS AMT,0,0,1,0,0,0,0,1,0
4.3,113414,20.54,1598,103.6,10,VOLKSWAGEN,VENTO DIESEL HIGHLINE,0,0,1,0,0,0,1,1,0
6,40000,17.3,1497,117.3,9,HONDA,MOBILIO V I VTEC,1,0,0,0,0,1,1,0,1
4.5,120000,26.59,1248,74,8,MARUTI,SWIFT DZIRE VDI,1,0,1,0,0,0,1,1,0
7.9,10000,18.6,1197,81.83,5,HYUNDAI,I20 1.2 ASTA OPTION,1,0,0,0,0,1,1,1,0
3.95,42000,15,1896,105,12,VOLKSWAGEN,JETTA 2.0 TDI COMFORTLINE,0,0,1,0,0,0,1,1,0
9.52,6000,23,1498,98.96,4,FORD,ECOSPORT 2015-2021 1.5 DIESEL TITANIUM BSIV,1,0,1,0,0,0,1,1,0
6.4,80000,19.87,1461,83.8,7,RENAULT,DUSTER 85PS DIESEL RXL,1,0,1,0,0,0,1,1,0
1.25,70000,13.9,1599,103.2,16,HYUNDAI,VERNA XI (PETROL),1,0,0,0,0,1,1,1,0
4.5,65000,20.45,1461,83.8,9,RENAULT,DUSTER 85PS DIESEL RXL,0,0,1,0,0,0,1,1,0
9.5,4000,17,1591,121.3,5,HYUNDAI,VERNA VTVT 1.6 SX OPTION,0,0,0,0,0,1,1,1,0
2.25,64000,17,1405,70,11,TATA,INDIGO LX,1,0,1,0,0,0,1,1,0
5,65000,26,1498,98.6,8,HONDA,CITY I DTEC SV,0,0,1,0,0,0,1,1,0
5.4,26000,18.6,1197,81.83,6,HYUNDAI,I20 2015-2017 SPORTZ 1.2,0,0,0,0,0,1,1,1,0
4.58,60000,28.4,1248,74,9,MARUTI,SWIFT VDI,0,0,1,0,0,0,1,1,0
0.8,100000,19.7,796,35,16,MARUTI,OMNI 8 SEATER BSII,1,0,0,0,0,1,1,0,1
8.5,36000,21.7,1498,98.96,6,FORD,ECOSPORT 2015-2021 1.5 DIESEL TITANIUM PLUS,0,0,1,0,0,0,1,1,0
3.5,80000,14,2498,112,10,MAHINDRA,XYLO D4 BSIV,1,0,1,0,0,0,1,0,1
5,60000,25.2,1248,74,8,MARUTI,SWIFT VDI BSIV,1,0,1,0,0,0,1,1,0
